"Lemma","Wordform","TokenID","FileID","Genre"
"friend-ship","friendship",73300137,"H9H","fict"
"friend-ship","friendship",73300173,"H9H","fict"
"friend-ship","friendship",73306287,"H9H","fict"
"friend-ship","friendship",73306327,"H9H","fict"
"friend-ship","friendship",73308235,"H9H","fict"
"fellow-ship","fellowship",73324457,"H9H","fict"
"owner-ship","ownership",73369958,"H9L","fict"
"sponsor-ship","sponsorship",73370058,"H9L","fict"
"listener-ship","listenership",73370233,"H9L","fict"
"listener-ship","listenership",73370869,"H9L","fict"
"relation-ship","relationship",73372903,"H9L","fict"
"relation-ship","relationship",73373759,"H9L","fict"
"relation-ship","relationship",73373896,"H9L","fict"
"wor-ship","hero-worship",73374644,"H9L","fict"
"listener-ship","listenership",73376842,"H9L","fict"
"relation-ship","relationship",73379353,"H9L","fict"
"relation-ship","relationship",73379419,"H9L","fict"
"relation-ship","relationship",73379475,"H9L","fict"
"relation-ship","relationship",73380036,"H9L","fict"
"relation-ship","relationships",73380100,"H9L","fict"
"relation-ship","relationships",73380754,"H9L","fict"
"relation-ship","relationships",73380771,"H9L","fict"
"relation-ship","relationship",73380792,"H9L","fict"
"relation-ship","relationship",73381014,"H9L","fict"
"owner-ship","ownership",73381850,"H9L","fict"
"relation-ship","relationship",73386018,"H9L","fict"
"relation-ship","relationship",73393794,"H9L","fict"
"court-ship","courtship",73394015,"H9L","fict"
"relation-ship","relationship",73395353,"H9L","fict"
"owner-ship","ownership",73395363,"H9L","fict"
"relation-ship","relationships",73396258,"H9L","fict"
"relation-ship","relationships",73396293,"H9L","fict"
"relation-ship","relationship",73398204,"H9L","fict"
"relation-ship","relationship",73398922,"H9L","fict"
"relation-ship","relationship",73402060,"H9L","fict"
"relation-ship","relationship",73402256,"H9L","fict"
"relation-ship","relationship",73403805,"H9L","fict"
"relation-ship","relationship",73403956,"H9L","fict"
"relation-ship","relationship",73407182,"H9L","fict"
"relation-ship","relationship",73409909,"H9L","fict"
"relation-ship","relationship",73411166,"H9L","fict"
"relation-ship","relationship",73411224,"H9L","fict"
"relation-ship","relationship",73412242,"H9L","fict"
"relation-ship","relationship",73412305,"H9L","fict"
"relation-ship","relationship",73413150,"H9L","fict"
"relation-ship","relationship",73413406,"H9L","fict"
"relation-ship","Relationships",73415266,"H9L","fict"
"relation-ship","relationship",73415321,"H9L","fict"
"relation-ship","relationship",73415443,"H9L","fict"
"relation-ship","relationship",73416011,"H9L","fict"
"relation-ship","relationship",73416157,"H9L","fict"
"relation-ship","relationship",73416699,"H9L","fict"
"relation-ship","relationship",73416869,"H9L","fict"
"relation-ship","relationship",73418091,"H9L","fict"
"listener-ship","listenership",73418311,"H9L","fict"
"relation-ship","relationship",73419018,"H9L","fict"
"relation-ship","relationship",73419222,"H9L","fict"
"relation-ship","relationship",73419941,"H9L","fict"
"relation-ship","relationship",73421144,"H9L","fict"
"relation-ship","relationship",73422732,"H9L","fict"
"owner-ship","ownership",73423661,"H9L","fict"
"relation-ship","relationship",73425023,"H9L","fict"
"relation-ship","relationship",73425246,"H9L","fict"
"relation-ship","relationship",73429773,"H9L","fict"
"relation-ship","relationship",73430809,"H9L","fict"
"relation-ship","relationship",73482785,"H9N","fict"
"relation-ship","relationship",73483346,"H9N","fict"
"leader-ship","leadership",73486755,"H9N","fict"
"leader-ship","leadership",73491997,"H9N","fict"
"member-ship","membership",73495035,"H9N","fict"
"dictator-ship","dictatorship",73495572,"H9N","fict"
"dictator-ship","dictatorship",73496165,"H9N","fict"
"dictator-ship","dictatorship",73496992,"H9N","fict"
"hard-ship","hardship",73497206,"H9N","fict"
"relation-ship","relationship",73504263,"H9N","fict"
"friend-ship","friendship",73511337,"H9N","fict"
"relation-ship","relationships",73511372,"H9N","fict"
"editor-ship","editorship",73516194,"H9N","fict"
"friend-ship","friendship",73517056,"H9N","fict"
"hard-ship","hardship",73520029,"H9N","fict"
"relation-ship","relationships",73648058,"H9U","fict"
"relation-ship","relationship",73672415,"H9V","fict"
"relation-ship","relationship",73672608,"H9V","fict"
"wor-ship","worship",73804640,"HA0","fict"
"hard-ship","hardship",73805341,"HA0","fict"
"companion-ship","companionship",73815505,"HA0","fict"
"wor-ship","worship",73835883,"HA0","fict"
"wor-ship","Worship",73836369,"HA0","fict"
"wor-ship","worship",73838048,"HA0","fict"
"relation-ship","relationship",73842773,"HA0","fict"
"wor-ship","worship",73843134,"HA0","fict"
"relation-ship","relationship",73843775,"HA0","fict"
"friend-ship","Friendship",73848680,"HA0","fict"
"censor-ship","censorship",73849115,"HA0","fict"
"wor-ship","worship",73854155,"HA0","fict"
"lord-ship","lordship",73905330,"HA2","fict"
"lord-ship","lordship",73905369,"HA2","fict"
"member-ship","membership",73908483,"HA2","fict"
"scholar-ship","scholarship",73908558,"HA2","fict"
"lord-ship","lordship",73911859,"HA2","fict"
"scholar-ship","scholarship",73913740,"HA2","fict"
"churchman-ship","churchmanship",73916070,"HA2","fict"
"leader-ship","leadership",73916182,"HA2","fict"
"relation-ship","relationship",73916597,"HA2","fict"
"lord-ship","lordship",73923833,"HA2","fict"
"lord-ship","lordship",73923871,"HA2","fict"
"lord-ship","lordship",73923913,"HA2","fict"
"lord-ship","lordship",73924029,"HA2","fict"
"lord-ship","lordship",73924086,"HA2","fict"
"lord-ship","lordship",73924110,"HA2","fict"
"lord-ship","lordship",73924581,"HA2","fict"
"lord-ship","lordship",73924732,"HA2","fict"
"lord-ship","lordship",73924794,"HA2","fict"
"lord-ship","lordship",73924820,"HA2","fict"
"lord-ship","lordship",73925894,"HA2","fict"
"lord-ship","lordship",73928691,"HA2","fict"
"lord-ship","lordship",73928700,"HA2","fict"
"relation-ship","relationships",73932049,"HA2","fict"
"lord-ship","lordship",73933361,"HA2","fict"
"leader-ship","leadership",73934908,"HA2","fict"
"lady-ship","ladyship",73941503,"HA2","fict"
"churchman-ship","churchmanship",73943074,"HA2","fict"
"churchman-ship","churchmanship",73943673,"HA2","fict"
"member-ship","membership",73948486,"HA2","fict"
"member-ship","Membership",73948574,"HA2","fict"
"relation-ship","relationships",73955070,"HA2","fict"
"mage-ship","mageship",73960504,"HA3","fict"
"wor-ship","worship",73984072,"HA3","fict"
"lord-ship","lordship",74005395,"HA3","fict"
"relation-ship","relationship",74013061,"HA4","fict"
"librarian-ship","librarianship",74013577,"HA4","fict"
"kin-ship","kinship",74018964,"HA4","fict"
"kin-ship","kinship",74020099,"HA4","fict"
"relation-ship","relationship",74033348,"HA4","fict"
"hard-ship","hardship",74037001,"HA4","fict"
"relation-ship","relationship",74038290,"HA4","fict"
"relation-ship","relationship",74039698,"HA4","fict"
"kin-ship","kinship",74049914,"HA4","fict"
"leader-ship","leadership",74055220,"HA4","fict"
"relation-ship","relationship",74060869,"HA5","fict"
"relation-ship","relationship",74061160,"HA5","fict"
"scholar-ship","scholarship",74068900,"HA5","fict"
"scholar-ship","scholarship",74072925,"HA5","fict"
"relation-ship","relationship",74078341,"HA5","fict"
"comrade-ship","comradeship",74078637,"HA5","fict"
"relation-ship","relationship",74079306,"HA5","fict"
"friend-ship","friendship",74080414,"HA5","fict"
"relation-ship","relationships",74095982,"HA5","fict"
"kin-ship","kinship",74097851,"HA5","fict"
"relation-ship","relationship",74098248,"HA5","fict"
"relation-ship","relationships",74098363,"HA5","fict"
"relation-ship","relationship",74104416,"HA5","fict"
"relation-ship","relationship",74107689,"HA5","fict"
"relation-ship","relationship",74109793,"HA5","fict"
"relation-ship","relationships",74109823,"HA5","fict"
"relation-ship","relationship",74110303,"HA5","fict"
"relation-ship","relationship",74111536,"HA5","fict"
"relation-ship","relationship",74139608,"HA6","fict"
"partner-ship","partnership",74139618,"HA6","fict"
"friend-ship","friendships",74141247,"HA6","fict"
"relation-ship","relationship",74142914,"HA6","fict"
"relation-ship","relationship",74144413,"HA6","fict"
"relation-ship","relationship",74160237,"HA6","fict"
"relation-ship","relationship",74164743,"HA6","fict"
"relation-ship","relationship",74175395,"HA6","fict"
"penman-ship","penmanship",74186937,"HA7","fict"
"relation-ship","relationship",74193569,"HA7","fict"
"relation-ship","relationship",74205826,"HA7","fict"
"relation-ship","relationship",74206333,"HA7","fict"
"relation-ship","relationship",74207228,"HA7","fict"
"member-ship","membership",74208560,"HA7","fict"
"member-ship","membership",74208654,"HA7","fict"
"friend-ship","friendship",74209819,"HA7","fict"
"friend-ship","friendship",74223896,"HA7","fict"
"relation-ship","relationship",74224601,"HA7","fict"
"relation-ship","relationship",74226473,"HA7","fict"
"relation-ship","relationships",74231142,"HA7","fict"
"friend-ship","friendship",74239440,"HA7","fict"
"relation-ship","relationship",74239842,"HA7","fict"
"relation-ship","relationship",74240140,"HA7","fict"
"relation-ship","relationship",74243751,"HA7","fict"
"relation-ship","relationship",74244727,"HA7","fict"
"relation-ship","relationship",74251061,"HA9","fict"
"relation-ship","relationship",74254372,"HA9","fict"
"relation-ship","relationships",74258831,"HA9","fict"
"friend-ship","friendship",74281405,"HA9","fict"
"friend-ship","friendship",74286732,"HA9","fict"
"relation-ship","relationship",74289597,"HA9","fict"
"relation-ship","relationship",74289760,"HA9","fict"
"relation-ship","relationship",74293094,"HA9","fict"
"owner-ship","ownership",75701090,"HDC","fict"
"relation-ship","relationship",76074962,"HGD","fict"
"relation-ship","relationship",76076305,"HGD","fict"
"relation-ship","relationship",76082332,"HGD","fict"
"relation-ship","relationship",76082420,"HGD","fict"
"friend-ship","friendships",76083226,"HGD","fict"
"owner-ship","ownership",76133710,"HGD","fict"
"friend-ship","friendship",76156212,"HGE","fict"
"friend-ship","friendship",76158417,"HGE","fict"
"wor-ship","worship",76162723,"HGE","fict"
"member-ship","membership",76173716,"HGE","fict"
"friend-ship","friendship",76200701,"HGE","fict"
"friend-ship","friendship",76228245,"HGF","fict"
"fellow-ship","fellowship",76230538,"HGF","fict"
"fellow-ship","fellowship",76231124,"HGF","fict"
"companion-ship","companionship",76240334,"HGF","fict"
"relation-ship","relationships",76244591,"HGF","fict"
"wor-ship","worship",76261073,"HGF","fict"
"scholar-ship","scholarship",76262374,"HGF","fict"
"lord-ship","lordship",76277295,"HGG","fict"
"lord-ship","lordship",76277660,"HGG","fict"
"lord-ship","lordship",76279874,"HGG","fict"
"relation-ship","relationships",76280324,"HGG","fict"
"lord-ship","lordship",76286227,"HGG","fict"
"lord-ship","lordship",76286279,"HGG","fict"
"lord-ship","lordship",76286521,"HGG","fict"
"lord-ship","lordship",76287498,"HGG","fict"
"lord-ship","lordship",76288971,"HGG","fict"
"lord-ship","lordship",76289109,"HGG","fict"
"scholar-ship","scholarship",76291088,"HGG","fict"
"lord-ship","lordship",76291707,"HGG","fict"
"lord-ship","lordship",76295466,"HGG","fict"
"lord-ship","lordship",76295594,"HGG","fict"
"lord-ship","lordship",76295614,"HGG","fict"
"lord-ship","lordship",76295902,"HGG","fict"
"king-ship","kingship",76298083,"HGG","fict"
"friend-ship","friendships",76301390,"HGG","fict"
"lord-ship","lordships",76302947,"HGG","fict"
"lord-ship","lordships",76303130,"HGG","fict"
"marksman-ship","marksmanship",76303920,"HGG","fict"
"ward-ship","wardship",76306480,"HGG","fict"
"friend-ship","friendships",76337199,"HGJ","fict"
"wor-ship","worship",76337268,"HGJ","fict"
"friend-ship","friendship",76337997,"HGJ","fict"
"relation-ship","relationship",76339307,"HGJ","fict"
"relation-ship","relationship",76341018,"HGJ","fict"
"scholar-ship","scholarship",76347210,"HGJ","fict"
"scholar-ship","scholarship",76347332,"HGJ","fict"
"wor-ship","worship",76350399,"HGJ","fict"
"wor-ship","worships",76356759,"HGJ","fict"
"partner-ship","partnership",76357808,"HGJ","fict"
"wor-ship","worship",76363626,"HGJ","fict"
"wor-ship","worships",76363637,"HGJ","fict"
"relation-ship","relationship",76373063,"HGJ","fict"
"scholar-ship","scholarship",76374545,"HGJ","fict"
"hard-ship","hardship",76374746,"HGJ","fict"
"wor-ship","worships",76375298,"HGJ","fict"
"relation-ship","relationship",76375679,"HGJ","fict"
"wor-ship","worship",76378903,"HGJ","fict"
"friend-ship","friendship",76412345,"HGK","fict"
"friend-ship","friendship",76480817,"HGL","fict"
"cloud-ship","cloudship",76480819,"HGL","fict"
"relation-ship","relationship",76521535,"HGM","fict"
"relation-ship","relationship",76523467,"HGM","fict"
"relation-ship","relationship",76525980,"HGM","fict"
"relation-ship","relationship",76527895,"HGM","fict"
"relation-ship","relationship",76530432,"HGM","fict"
"champion-ship","championship",76535266,"HGM","fict"
"champion-ship","championship",76539399,"HGM","fict"
"relation-ship","relationship",76540182,"HGM","fict"
"relation-ship","relationship",76543971,"HGM","fict"
"relation-ship","relationship",76552575,"HGM","fict"
"relation-ship","relationships",76557172,"HGM","fict"
"scholar-ship","scholarship",76563702,"HGN","fict"
"relation-ship","relationship",76564248,"HGN","fict"
"kin-ship","kinship",76568927,"HGN","fict"
"partner-ship","partnership",76574188,"HGN","fict"
"relation-ship","relationship",76574573,"HGN","fict"
"member-ship","membership",76591449,"HGN","fict"
"relation-ship","relationship",76593563,"HGN","fict"
"relation-ship","relationship",76721514,"HGS","fict"
"relation-ship","relationship",76729699,"HGS","fict"
"relation-ship","relationship",76729873,"HGS","fict"
"relation-ship","relationships",76729953,"HGS","fict"
"wor-ship","worship",76736708,"HGS","fict"
"apprentice-ship","apprenticeship",76740814,"HGS","fict"
"relation-ship","relationships",76748070,"HGS","fict"
"friend-ship","friendships",76748089,"HGS","fict"
"court-ship","courtship",76760310,"HGS","fict"
"relation-ship","relationship",76782609,"HGT","fict"
"companion-ship","companionship",76807332,"HGT","fict"
"companion-ship","companionship",76811150,"HGT","fict"
"relation-ship","relationship",76855513,"HGU","fict"
"friend-ship","Friendship",76860887,"HGU","fict"
"wor-ship","hero-worships",76872813,"HGU","fict"
"lady-ship","ladyship",76896769,"HGV","fict"
"lady-ship","ladyship",76897131,"HGV","fict"
"lady-ship","ladyship",76898338,"HGV","fict"
"lady-ship","ladyship",76898697,"HGV","fict"
"lady-ship","ladyship",76900240,"HGV","fict"
"lady-ship","ladyship",76904993,"HGV","fict"
"lady-ship","ladyship",76908197,"HGV","fict"
"lady-ship","ladyship",76911500,"HGV","fict"
"lady-ship","ladyship",76913164,"HGV","fict"
"lady-ship","ladyship",76913467,"HGV","fict"
"lady-ship","ladyship",76918329,"HGV","fict"
"lady-ship","ladyship",76919492,"HGV","fict"
"lady-ship","ladyship",76919633,"HGV","fict"
"lady-ship","ladyship",76920908,"HGV","fict"
"lady-ship","ladyship",76921105,"HGV","fict"
"lady-ship","ladyship",76921255,"HGV","fict"
"lady-ship","ladyship",76922960,"HGV","fict"
"lady-ship","ladyship",76923448,"HGV","fict"
"lady-ship","ladyship",76923656,"HGV","fict"
"friend-ship","friendship",76930667,"HGV","fict"
"friend-ship","friendship",76947593,"HGV","fict"
"lord-ship","lordship",76949920,"HGV","fict"
"lord-ship","lordship",76950921,"HGV","fict"
"lord-ship","lordship",76951070,"HGV","fict"
"friend-ship","friendship",76955794,"HGV","fict"
"lord-ship","lordship",76963049,"HGV","fict"
"lord-ship","lordship",76970686,"HGV","fict"
"friend-ship","friendship",77067054,"HGY","fict"
"friend-ship","friendship",77070624,"HGY","fict"
"lord-ship","lordship",77071964,"HGY","fict"
"friend-ship","friendship",77072370,"HGY","fict"
"friend-ship","friendship",77072984,"HGY","fict"
"kin-ship","kinship",77073973,"HGY","fict"
"kin-ship","Kinship",77073979,"HGY","fict"
"kin-ship","kinship",77074005,"HGY","fict"
"kin-ship","kinship",77074213,"HGY","fict"
"friend-ship","friendship",77074796,"HGY","fict"
"friend-ship","Friendship",77074800,"HGY","fict"
"friend-ship","Friendship",77074808,"HGY","fict"
"relation-ship","relationships",77090854,"HGY","fict"
"acquaintance-ship","acquaintanceship",77102267,"HGY","fict"
"relation-ship","relationship",77135373,"HH0","fict"
"relation-ship","relationship",77137186,"HH0","fict"
"owner-ship","ownership",77144154,"HH0","fict"
"showman-ship","showmanship",77149330,"HH0","fict"
"relation-ship","relationship",77156283,"HH1","fict"
"king-ship","kingship",77157591,"HH1","fict"
"hard-ship","hardship",77164789,"HH1","fict"
"lady-ship","ladyship",77192617,"HH1","fict"
"lady-ship","ladyship",77198302,"HH1","fict"
"lord-ship","lordship",77219944,"HH1","fict"
"friend-ship","friendship",77229824,"HH1","fict"
"lady-ship","ladyship",77256540,"HH1","fict"
"friend-ship","friendship",77663370,"HH5","fict"
"friend-ship","friendship",77663519,"HH5","fict"
"relation-ship","relationships",77781412,"HH8","fict"
"relation-ship","relationships",77787218,"HH8","fict"
"relation-ship","relationship",77789176,"HH8","fict"
"relation-ship","relationship",77804253,"HH8","fict"
"relation-ship","relationship",77823403,"HH8","fict"
"apprentice-ship","apprenticeship",77858582,"HH9","fict"
"relation-ship","relationship",77880772,"HHA","fict"
"friend-ship","friendship",77886054,"HHA","fict"
"relation-ship","relationship",77886060,"HHA","fict"
"relation-ship","relationship",77898061,"HHA","fict"
"companion-ship","companionship",77902706,"HHA","fict"
"relation-ship","relationship",77908961,"HHA","fict"
"relation-ship","relationships",77914817,"HHA","fict"
"relation-ship","relationship",77918452,"HHA","fict"
"relation-ship","relationship",77919003,"HHA","fict"
"relation-ship","relationship",77919532,"HHA","fict"
"relation-ship","relationship",77920264,"HHA","fict"
"relation-ship","relationship",77921038,"HHA","fict"
"relation-ship","relationships",77928821,"HHA","fict"
"friend-ship","friendship",77932738,"HHA","fict"
"relation-ship","relationship",77936490,"HHA","fict"
"relation-ship","relationship",77936562,"HHA","fict"
"relation-ship","relationship",77936731,"HHA","fict"
"relation-ship","relationship",77937542,"HHA","fict"
"friend-ship","friendship",77940108,"HHB","fict"
"relation-ship","relationship",77951775,"HHB","fict"
"companion-ship","companionship",77957359,"HHB","fict"
"relation-ship","relationship",77971750,"HHB","fict"
"friend-ship","friendship",77972648,"HHB","fict"
"relation-ship","relationship",77973416,"HHB","fict"
"relation-ship","relationship",77973438,"HHB","fict"
"relation-ship","relationship",77973461,"HHB","fict"
"partner-ship","partnership",77977371,"HHB","fict"
"companion-ship","companionship",77987937,"HHB","fict"
"relation-ship","relationship",78007709,"HHB","fict"
"friend-ship","friendship",78010845,"HHC","fict"
"friend-ship","friendship",78036296,"HHC","fict"
"owner-ship","ownership",78044538,"HHC","fict"
"relation-ship","relationship",78046311,"HHC","fict"
"relation-ship","relationship",78047090,"HHC","fict"
"relation-ship","relationship",80639269,"HJC","fict"
"member-ship","membership",80653070,"HJD","fict"
"town-ship","township",80654674,"HJD","fict"
"leader-ship","leadership",80663047,"HJD","fict"
"swordsman-ship","swordsmanship",80688991,"HJD","fict"
"workman-ship","workmanship",80766848,"HJH","fict"
"relation-ship","relationship",80793409,"HJH","fict"
"relation-ship","relationship",80795455,"HJH","fict"
"friend-ship","friendship",80799128,"HJH","fict"
"relation-ship","relationship",83934149,"HNJ","fict"
"relation-ship","relationship",83942997,"HNJ","fict"
"relation-ship","relationship",83950157,"HNJ","fict"
"relation-ship","relationships",83950844,"HNJ","fict"
"relation-ship","relationship",83952127,"HNJ","fict"
"relation-ship","relationship",83954234,"HNJ","fict"
"relation-ship","relationship",83958723,"HNJ","fict"
"relation-ship","relationships",83973535,"HNJ","fict"
"relation-ship","relationship",83974305,"HNJ","fict"
"governor-ship","Governorship",83979354,"HNK","fict"
"member-ship","membership",83979862,"HNK","fict"
"leader-ship","leadership",83982016,"HNK","fict"
"friend-ship","friendship",83989470,"HNK","fict"
"friend-ship","friendships",83991699,"HNK","fict"
"friend-ship","friendships",83991923,"HNK","fict"
"friend-ship","friendship",83995237,"HNK","fict"
"lady-ship","Ladyship",83997209,"HNK","fict"
"leader-ship","leadership",84001238,"HNK","fict"
"member-ship","membership",84008742,"HNK","fict"
"relation-ship","relationship",84012424,"HNK","fict"
"wor-ship","worship",84111842,"HNP","fict"
"friend-ship","friendship",84113256,"HNP","fict"
"wor-ship","worship",84129976,"HNT","fict"
"fellow-ship","fellowship",84131583,"HNT","fict"
"partner-ship","partnership",84252636,"HP0","fict"
"relation-ship","relationship",84256241,"HP0","fict"
"lord-ship","lordship",84262530,"HP0","fict"
"lord-ship","lordship",84262550,"HP0","fict"
"partner-ship","partnership",84263163,"HP0","fict"
"partner-ship","partnership",84263998,"HP0","fict"
"partner-ship","partnership",84264024,"HP0","fict"
"relation-ship","relationship",84265231,"HP0","fict"
"member-ship","membership",84273873,"HP0","fict"
"friend-ship","friendship",84274297,"HP0","fict"
"relation-ship","relationship",84276993,"HP0","fict"
"partner-ship","partnership",84282435,"HP0","fict"
"apprentice-ship","apprenticeship",84283066,"HP0","fict"
"friend-ship","FRIENDSHIP",84304781,"HP1","fict"
"relation-ship","blood-relationship",84305398,"HP1","fict"
"one-upman-ship","one-upmanship",85325123,"HR4","fict"
"relation-ship","relationship",85337614,"HR4","fict"
"friend-ship","friendships",85346519,"HR4","fict"
"relation-ship","relationship",85357846,"HR7","fict"
"king-ship","kingship",85376439,"HR7","fict"
"friend-ship","friendship",85379901,"HR7","fict"
"member-ship","membership",85403907,"HR7","fict"
"friend-ship","friendship",85431377,"HR8","fict"
"relation-ship","relationship",85441583,"HR8","fict"
"wor-ship","worship",85442732,"HR8","fict"
"scholar-ship","scholarship",85446497,"HR8","fict"
"relation-ship","relationship",85457140,"HR9","fict"
"wor-ship","worship",85460492,"HR9","fict"
"wor-ship","worship",85460507,"HR9","fict"
"wor-ship","worship",85460520,"HR9","fict"
"medium-ship","mediumship",85466345,"HR9","fict"
"wor-ship","worship",85467646,"HR9","fict"
"relation-ship","relationship",85473409,"HR9","fict"
"relation-ship","relationship",85481111,"HR9","fict"
"wor-ship","WORSHIP",85482599,"HR9","fict"
"fellow-ship","Fellowship",85506988,"HR9","fict"
"marksman-ship","Marksmanship",85511979,"HRA","fict"
"workman-ship","workmanship",85514314,"HRA","fict"
"marksman-ship","Marksmanship",85516739,"HRA","fict"
"friend-ship","friendship",85609937,"HRC","fict"
"sponsor-ship","sponsorship",85610182,"HRC","fict"
"leader-ship","leadership",85618053,"HRC","fict"
"king-ship","kingship",85627228,"HRC","fict"
"wor-ship","worship",85627292,"HRC","fict"
"hard-ship","hardship",85627453,"HRC","fict"
"wor-ship","worships",85627485,"HRC","fict"
"king-ship","kingship",85627557,"HRC","fict"
"statesman-ship","statesmanship",85632613,"HRC","fict"
"seaman-ship","seamanship",85635252,"HRC","fict"
"hard-ship","hardship",85639732,"HRC","fict"
"king-ship","kingship",85648343,"HRC","fict"
"member-ship","membership",86272288,"HSA","fict"
"relation-ship","relationships",86272691,"HSA","fict"
"hard-ship","hardship",86277585,"HSA","fict"
"member-ship","membership",86287446,"HSA","fict"
"lord-ship","lordship",86792025,"HTG","fict"
"relation-ship","relationship",86816525,"HTG","fict"
"relation-ship","relationship",86820476,"HTG","fict"
"relation-ship","relationship",86820642,"HTG","fict"
"secretary-ship","secretaryship",86821771,"HTG","fict"
"lord-ship","Lordship",86832120,"HTG","fict"
"owner-ship","ownership",86840909,"HTG","fict"
"wor-ship","hero-worship",86844653,"HTG","fict"
"leader-ship","leadership",86851635,"HTH","fict"
"member-ship","membership",86919918,"HTJ","fict"
"friend-ship","friendship",87031494,"HTL","fict"
"relation-ship","relationship",87047398,"HTM","fict"
"kin-ship","kinship",87082226,"HTN","fict"
"friend-ship","friendship",87103235,"HTN","fict"
"owner-ship","ownership",87107676,"HTN","fict"
"friend-ship","friendship",87118039,"HTN","fict"
"relation-ship","relationship",87170305,"HTR","fict"
"fellow-ship","fellowship",87174736,"HTR","fict"
"fellow-ship","fellowship",87177532,"HTR","fict"
"fellow-ship","fellowship",87178970,"HTR","fict"
"fellow-ship","fellowship",87182874,"HTR","fict"
"friend-ship","friendship",87184840,"HTR","fict"
"fellow-ship","fellowship",87193334,"HTR","fict"
"fellow-ship","fellowship",87193418,"HTR","fict"
"relation-ship","relationship",87201183,"HTR","fict"
"relation-ship","relationship",87206150,"HTR","fict"
"relation-ship","relationship",87206548,"HTR","fict"
"relation-ship","relationship",87209405,"HTR","fict"
"reader-ship","readership",87210872,"HTR","fict"
"relation-ship","relationship",87260534,"HTS","fict"
"acquaintance-ship","acquaintanceship",87267518,"HTS","fict"
"relation-ship","relationship",87286167,"HTT","fict"
"court-ship","courtship",87317942,"HTT","fict"
"relation-ship","Relationships",87318023,"HTT","fict"
"relation-ship","relationship",87320065,"HTT","fict"
"dictator-ship","dictatorship",87320372,"HTT","fict"
"relation-ship","relationship",87323450,"HTT","fict"
"partner-ship","partnership",87352950,"HTU","fict"
"relation-ship","relationship",87438896,"HTW","fict"
"relation-ship","relationship",87443624,"HTW","fict"
"relation-ship","relationships",87465891,"HTW","fict"
"relation-ship","relationship",87478616,"HTX","fict"
"relation-ship","Relationships",87481338,"HTX","fict"
"relation-ship","relationship",87482617,"HTX","fict"
"minister-ship","Ministership",87500503,"HTX","fict"
"relation-ship","relationship",87501626,"HTX","fict"
"relation-ship","relationship",87506276,"HTX","fict"
"workman-ship","workmanship",87511690,"HTX","fict"
"friend-ship","friendship",87518600,"HTX","fict"
"fellow-ship","Fellowship",87545813,"HTY","fict"
"fellow-ship","Fellowship",87546083,"HTY","fict"
"fellow-ship","Fellowship",87546178,"HTY","fict"
"fellow-ship","Fellowship",87546639,"HTY","fict"
"fellow-ship","Fellowship",87546718,"HTY","fict"
"wor-ship","worship",87550086,"HTY","fict"
"fellow-ship","Fellowship",87555168,"HTY","fict"
"wor-ship","worship",87585423,"HU0","fict"
"friend-ship","friendship",87596898,"HU0","fict"
"friend-ship","friendship",87597005,"HU0","fict"
"lord-ship","Lordship",87600767,"HU0","fict"
"leader-ship","leadership",87613072,"HU0","fict"
"member-ship","membership",88858472,"HWA","fict"
"censor-ship","censorship",88874019,"HWA","fict"
"director-ship","directorship",88876061,"HWA","fict"
"member-ship","membership",88879501,"HWA","fict"
"relation-ship","relationship",88892956,"HWA","fict"
"relation-ship","relationship",88957251,"HWC","fict"
"companion-ship","companionship",89058223,"HWE","fict"
"companion-ship","companionship",89084677,"HWE","fict"
"friend-ship","friendship",89468454,"HWL","fict"
"craft(s)man-ship","craftsmanship",89479378,"HWL","fict"
"friend-ship","friendship",89534932,"HWM","fict"
"acquaintance-ship","acquaintanceship",89537228,"HWM","fict"
"apprentice-ship","apprenticeship",89541989,"HWM","fict"
"champion-ship","championships",89548915,"HWM","fict"
"relation-ship","relationships",89554502,"HWM","fict"
"craft(s)man-ship","Craftsmanship",89557991,"HWM","fict"
"fellow-ship","fellowship",89563283,"HWM","fict"
"craft(s)man-ship","craftsmanship",89578839,"HWN","fict"
"craft(s)man-ship","craftsmanship",89612144,"HWN","fict"
"brinkman-ship","brinkmanship",89620832,"HWP","fict"
"scholar-ship","scholarship",89622174,"HWP","fict"
"relation-ship","relationship",89622828,"HWP","fict"
"apprentice-ship","apprenticeship",89623380,"HWP","fict"
"relation-ship","relationship",89626322,"HWP","fict"
"sponsor-ship","sponsorship",89637519,"HWP","fict"
"relation-ship","relationship",89638496,"HWP","fict"
"relation-ship","relationships",89639532,"HWP","fict"
"lord-ship","lordship",89642946,"HWP","fict"
"relation-ship","relationships",89642990,"HWP","fict"
"friend-ship","friendship",89647242,"HWP","fict"
"fellow-ship","fellowship",89652376,"HWP","fict"
"relation-ship","relationship",89653140,"HWP","fict"
"relation-ship","relationship",89653174,"HWP","fict"
"relation-ship","relationship",89653524,"HWP","fict"
"fellow-ship","fellowship",89656672,"HWP","fict"
"fellow-ship","fellowship",89661977,"HWP","fict"
"relation-ship","relationship",89663584,"HWP","fict"
"relation-ship","relationship",89663613,"HWP","fict"
"relation-ship","relationship",89663894,"HWP","fict"
"lord-ship","Lordship",92032428,"J0X","fict"
"scholar-ship","scholarship",92033091,"J0X","fict"
"relation-ship","relationship",92056556,"J10","fict"
"relation-ship","relationships",92078605,"J10","fict"
