"Word","Girl","Boy","c","d","GStat","Association"
"broad-faced",1,0,7552,6019,1.17218674382775,"girl"
"broad-shouldered",1,0,7552,6019,1.17218674382775,"girl"
"burned",1,0,7552,6019,1.17218674382775,"girl"
"burp",1,0,7552,6019,1.17218674382775,"girl"
"bustling",1,0,7552,6019,1.17218674382775,"girl"
"busty",1,0,7552,6019,1.17218674382775,"girl"
"camera-bereft",1,0,7552,6019,1.17218674382775,"girl"
"captivating",1,0,7552,6019,1.17218674382775,"girl"
"car-hire",1,0,7552,6019,1.17218674382775,"girl"
"caribbean",1,0,7552,6019,1.17218674382775,"girl"
"caroli",1,0,7552,6019,1.17218674382775,"girl"
"catsuited",1,0,7552,6019,1.17218674382775,"girl"
"certain",1,0,7552,6019,1.17218674382775,"girl"
"chanting",1,0,7552,6019,1.17218674382775,"girl"
"check-in",1,0,7552,6019,1.17218674382775,"girl"
"childish",1,0,7552,6019,1.17218674382775,"girl"
"chinned",1,0,7552,6019,1.17218674382775,"girl"
"civil",1,0,7552,6019,1.17218674382775,"girl"
"civilian",1,0,7552,6019,1.17218674382775,"girl"
"clean",1,0,7552,6019,1.17218674382775,"girl"
"cleaning",1,0,7552,6019,1.17218674382775,"girl"
"cockatoo-plumed",1,0,7552,6019,1.17218674382775,"girl"
"cocky",1,0,7552,6019,1.17218674382775,"girl"
"compassionate",1,0,7552,6019,1.17218674382775,"girl"
"contemptible",1,0,7552,6019,1.17218674382775,"girl"
"convent-educated",1,0,7552,6019,1.17218674382775,"girl"
"conventional",1,0,7552,6019,1.17218674382775,"girl"
"convergent",1,0,7552,6019,1.17218674382775,"girl"
"corking",1,0,7552,6019,1.17218674382775,"girl"
"counter",1,0,7552,6019,1.17218674382775,"girl"
"creole",1,0,7552,6019,1.17218674382775,"girl"
"cross",1,0,7552,6019,1.17218674382775,"girl"
"crushed",1,0,7552,6019,1.17218674382775,"girl"
"curly",1,0,7552,6019,1.17218674382775,"girl"
"current",1,0,7552,6019,1.17218674382775,"girl"
"cutting",1,0,7552,6019,1.17218674382775,"girl"
"cypriot",1,0,7552,6019,1.17218674382775,"girl"
"czech",1,0,7552,6019,1.17218674382775,"girl"
"daft",1,0,7552,6019,1.17218674382775,"girl"
"damn",1,0,7552,6019,1.17218674382775,"girl"
"dance",1,0,7552,6019,1.17218674382775,"girl"
"dark-skinned",1,0,7552,6019,1.17218674382775,"girl"
"darkish",1,0,7552,6019,1.17218674382775,"girl"
"dashing",1,0,7552,6019,1.17218674382775,"girl"
"dazzling",1,0,7552,6019,1.17218674382775,"girl"
"delirious",1,0,7552,6019,1.17218674382775,"girl"
"destitute",1,0,7552,6019,1.17218674382775,"girl"
"devious",1,0,7552,6019,1.17218674382775,"girl"
"dissuade",1,0,7552,6019,1.17218674382775,"girl"
"divided",1,0,7552,6019,1.17218674382775,"girl"
"dodgy",1,0,7552,6019,1.17218674382775,"girl"
"doe-eyed",1,0,7552,6019,1.17218674382775,"girl"
"domesticated",1,0,7552,6019,1.17218674382775,"girl"
"dreadful",1,0,7552,6019,1.17218674382775,"girl"
"drunken",1,0,7552,6019,1.17218674382775,"girl"
"dumbfounded",1,0,7552,6019,1.17218674382775,"girl"
"dumpy",1,0,7552,6019,1.17218674382775,"girl"
"dutiful",1,0,7552,6019,1.17218674382775,"girl"
"dwindling",1,0,7552,6019,1.17218674382775,"girl"
"eager",1,0,7552,6019,1.17218674382775,"girl"
"early",1,0,7552,6019,1.17218674382775,"girl"
"earnest",1,0,7552,6019,1.17218674382775,"girl"
"earthy",1,0,7552,6019,1.17218674382775,"girl"
"eighteenyear-old",1,0,7552,6019,1.17218674382775,"girl"
"elderly-looking",1,0,7552,6019,1.17218674382775,"girl"
"elusive",1,0,7552,6019,1.17218674382775,"girl"
"embarrassing",1,0,7552,6019,1.17218674382775,"girl"
"empty-headed",1,0,7552,6019,1.17218674382775,"girl"
"energetic",1,0,7552,6019,1.17218674382775,"girl"
"entranced",1,0,7552,6019,1.17218674382775,"girl"
"entrancing",1,0,7552,6019,1.17218674382775,"girl"
"eurasian",1,0,7552,6019,1.17218674382775,"girl"
"ex-bunny",1,0,7552,6019,1.17218674382775,"girl"
"ex-convent",1,0,7552,6019,1.17218674382775,"girl"
"exalted",1,0,7552,6019,1.17218674382775,"girl"
"exciting",1,0,7552,6019,1.17218674382775,"girl"
"exhausting",1,0,7552,6019,1.17218674382775,"girl"
"exotic",1,0,7552,6019,1.17218674382775,"girl"
"expensive",1,0,7552,6019,1.17218674382775,"girl"
"experienced",1,0,7552,6019,1.17218674382775,"girl"
"exquisite",1,0,7552,6019,1.17218674382775,"girl"
"extra",1,0,7552,6019,1.17218674382775,"girl"
"extravagant",1,0,7552,6019,1.17218674382775,"girl"
"extrovert",1,0,7552,6019,1.17218674382775,"girl"
"faced",1,0,7552,6019,1.17218674382775,"girl"
"faint",1,0,7552,6019,1.17218674382775,"girl"
"fake",1,0,7552,6019,1.17218674382775,"girl"
"familiar",1,0,7552,6019,1.17218674382775,"girl"
"fantastic",1,0,7552,6019,1.17218674382775,"girl"
"fasting",1,0,7552,6019,1.17218674382775,"girl"
"fateful",1,0,7552,6019,1.17218674382775,"girl"
"feeble",1,0,7552,6019,1.17218674382775,"girl"
"filipino",1,0,7552,6019,1.17218674382775,"girl"
"first-time",1,0,7552,6019,1.17218674382775,"girl"
"first-year",1,0,7552,6019,1.17218674382775,"girl"
"five-and-a-half-year-old",1,0,7552,6019,1.17218674382775,"girl"
"five-week-old",1,0,7552,6019,1.17218674382775,"girl"
"flabby",1,0,7552,6019,1.17218674382775,"girl"
"flighty",1,0,7552,6019,1.17218674382775,"girl"
"flower-selling",1,0,7552,6019,1.17218674382775,"girl"
"following",1,0,7552,6019,1.17218674382775,"girl"
"four-month-old",1,0,7552,6019,1.17218674382775,"girl"
"fragile",1,0,7552,6019,1.17218674382775,"girl"
"freed",1,0,7552,6019,1.17218674382775,"girl"
"fresh-faced",1,0,7552,6019,1.17218674382775,"girl"
"frizzy-haired",1,0,7552,6019,1.17218674382775,"girl"
"front-page",1,0,7552,6019,1.17218674382775,"girl"
"front-row",1,0,7552,6019,1.17218674382775,"girl"
"frowning",1,0,7552,6019,1.17218674382775,"girl"
"fuzzy",1,0,7552,6019,1.17218674382775,"girl"
"gaelic",1,0,7552,6019,1.17218674382775,"girl"
"gaping",1,0,7552,6019,1.17218674382775,"girl"
"gaunt",1,0,7552,6019,1.17218674382775,"girl"
"generous",1,0,7552,6019,1.17218674382775,"girl"
"genteel",1,0,7552,6019,1.17218674382775,"girl"
"ghanaian",1,0,7552,6019,1.17218674382775,"girl"
"ghastly",1,0,7552,6019,1.17218674382775,"girl"
"gibraltarian",1,0,7552,6019,1.17218674382775,"girl"
"gipsy-like",1,0,7552,6019,1.17218674382775,"girl"
"girlish",1,0,7552,6019,1.17218674382775,"girl"
"glowing",1,0,7552,6019,1.17218674382775,"girl"
"go-ahead",1,0,7552,6019,1.17218674382775,"girl"
"god-fearing",1,0,7552,6019,1.17218674382775,"girl"
"good/bad",1,0,7552,6019,1.17218674382775,"girl"
"goody",1,0,7552,6019,1.17218674382775,"girl"
"graceful",1,0,7552,6019,1.17218674382775,"girl"
"grapple-crazy",1,0,7552,6019,1.17218674382775,"girl"
"grateful",1,0,7552,6019,1.17218674382775,"girl"
"grave",1,0,7552,6019,1.17218674382775,"girl"
"great-eyed",1,0,7552,6019,1.17218674382775,"girl"
"grey",1,0,7552,6019,1.17218674382775,"girl"
"grey-eyed",1,0,7552,6019,1.17218674382775,"girl"
"grieving",1,0,7552,6019,1.17218674382775,"girl"
"gristy",1,0,7552,6019,1.17218674382775,"girl"
"grown-up",1,0,7552,6019,1.17218674382775,"girl"
"guyanese",1,0,7552,6019,1.17218674382775,"girl"
"half-drunk",1,0,7552,6019,1.17218674382775,"girl"
"half-mad",1,0,7552,6019,1.17218674382775,"girl"
"half-naked",1,0,7552,6019,1.17218674382775,"girl"
"half-unconscious",1,0,7552,6019,1.17218674382775,"girl"
"happy-go-lucky",1,0,7552,6019,1.17218674382775,"girl"
"hard-bodied",1,0,7552,6019,1.17218674382775,"girl"
"hard-done-by",1,0,7552,6019,1.17218674382775,"girl"
"hardworking",1,0,7552,6019,1.17218674382775,"girl"
"harlequin",1,0,7552,6019,1.17218674382775,"girl"
"hat-check",1,0,7552,6019,1.17218674382775,"girl"
"hatless",1,0,7552,6019,1.17218674382775,"girl"
"headed",1,0,7552,6019,1.17218674382775,"girl"
"heart-stopping",1,0,7552,6019,1.17218674382775,"girl"
"heart-swap",1,0,7552,6019,1.17218674382775,"girl"
"heathen",1,0,7552,6019,1.17218674382775,"girl"
"heavy-boned",1,0,7552,6019,1.17218674382775,"girl"
"high-class",1,0,7552,6019,1.17218674382775,"girl"
"high-heeled",1,0,7552,6019,1.17218674382775,"girl"
"high-kicking",1,0,7552,6019,1.17218674382775,"girl"
"high-life-loving",1,0,7552,6019,1.17218674382775,"girl"
"high-spirited",1,0,7552,6019,1.17218674382775,"girl"
"high-strung",1,0,7552,6019,1.17218674382775,"girl"
"highsted",1,0,7552,6019,1.17218674382775,"girl"
"hired",1,0,7552,6019,1.17218674382775,"girl"
"hollow-eyed",1,0,7552,6019,1.17218674382775,"girl"
"hopeful",1,0,7552,6019,1.17218674382775,"girl"
"horny",1,0,7552,6019,1.17218674382775,"girl"
"horsey",1,0,7552,6019,1.17218674382775,"girl"
"horsy",1,0,7552,6019,1.17218674382775,"girl"
"huge",1,0,7552,6019,1.17218674382775,"girl"
"human",1,0,7552,6019,1.17218674382775,"girl"
"hunted-looking",1,0,7552,6019,1.17218674382775,"girl"
"hutchy",1,0,7552,6019,1.17218674382775,"girl"
"hysterical",1,0,7552,6019,1.17218674382775,"girl"
"identical",1,0,7552,6019,1.17218674382775,"girl"
"imaginative",1,0,7552,6019,1.17218674382775,"girl"
"improving",1,0,7552,6019,1.17218674382775,"girl"
"impulsive",1,0,7552,6019,1.17218674382775,"girl"
"incubated",1,0,7552,6019,1.17218674382775,"girl"
"incurable",1,0,7552,6019,1.17218674382775,"girl"
"ind",1,0,7552,6019,1.17218674382775,"girl"
"indisciplined",1,0,7552,6019,1.17218674382775,"girl"
"indiscreet",1,0,7552,6019,1.17218674382775,"girl"
"infamous",1,0,7552,6019,1.17218674382775,"girl"
"insensitive",1,0,7552,6019,1.17218674382775,"girl"
"intellectual",1,0,7552,6019,1.17218674382775,"girl"
"intense",1,0,7552,6019,1.17218674382775,"girl"
"interesting",1,0,7552,6019,1.17218674382775,"girl"
"interfere",1,0,7552,6019,1.17218674382775,"girl"
"intimidate",1,0,7552,6019,1.17218674382775,"girl"
"inuit",1,0,7552,6019,1.17218674382775,"girl"
"itinerant",1,0,7552,6019,1.17218674382775,"girl"
"jammy",1,0,7552,6019,1.17218674382775,"girl"
"japanese-american",1,0,7552,6019,1.17218674382775,"girl"
"juggle",1,0,7552,6019,1.17218674382775,"girl"
"kidnapped",1,0,7552,6019,1.17218674382775,"girl"
"kind-hearted",1,0,7552,6019,1.17218674382775,"girl"
"kindly-looking",1,0,7552,6019,1.17218674382775,"girl"
"kneeling",1,0,7552,6019,1.17218674382775,"girl"
"knowing",1,0,7552,6019,1.17218674382775,"girl"
"korean",1,0,7552,6019,1.17218674382775,"girl"
"languid",1,0,7552,6019,1.17218674382775,"girl"
"lankan",1,0,7552,6019,1.17218674382775,"girl"
"large-boned",1,0,7552,6019,1.17218674382775,"girl"
"latvian",1,0,7552,6019,1.17218674382775,"girl"
"lavatorial",1,0,7552,6019,1.17218674382775,"girl"
"leather-skirted",1,0,7552,6019,1.17218674382775,"girl"
"left",1,0,7552,6019,1.17218674382775,"girl"
"leggy",1,0,7552,6019,1.17218674382775,"girl"
"level-headed",1,0,7552,6019,1.17218674382775,"girl"
"light",1,0,7552,6019,1.17218674382775,"girl"
"lighthearted",1,0,7552,6019,1.17218674382775,"girl"
"like-faced",1,0,7552,6019,1.17218674382775,"girl"
"limp",1,0,7552,6019,1.17218674382775,"girl"
"lissome",1,0,7552,6019,1.17218674382775,"girl"
"literary",1,0,7552,6019,1.17218674382775,"girl"
"literate",1,0,7552,6019,1.17218674382775,"girl"
"lithuanian",1,0,7552,6019,1.17218674382775,"girl"
"live",1,0,7552,6019,1.17218674382775,"girl"
"lolita-ish",1,0,7552,6019,1.17218674382775,"girl"
"long-waisted",1,0,7552,6019,1.17218674382775,"girl"
"lovely-looking",1,0,7552,6019,1.17218674382775,"girl"
"low-waged",1,0,7552,6019,1.17218674382775,"girl"
"luke-crazed",1,0,7552,6019,1.17218674382775,"girl"
"lumpy",1,0,7552,6019,1.17218674382775,"girl"
"lying",1,0,7552,6019,1.17218674382775,"girl"
"m-marvellous",1,0,7552,6019,1.17218674382775,"girl"
"made-up",1,0,7552,6019,1.17218674382775,"girl"
"magnificent",1,0,7552,6019,1.17218674382775,"girl"
"maiden",1,0,7552,6019,1.17218674382775,"girl"
"majorcan",1,0,7552,6019,1.17218674382775,"girl"
"maltese",1,0,7552,6019,1.17218674382775,"girl"
"man-eating",1,0,7552,6019,1.17218674382775,"girl"
"menstruating",1,0,7552,6019,1.17218674382775,"girl"
"metallist",1,0,7552,6019,1.17218674382775,"girl"
"methodist",1,0,7552,6019,1.17218674382775,"girl"
"misguided",1,0,7552,6019,1.17218674382775,"girl"
"moslem",1,0,7552,6019,1.17218674382775,"girl"
"mouse-like",1,0,7552,6019,1.17218674382775,"girl"
"mouthy",1,0,7552,6019,1.17218674382775,"girl"
"nameless",1,0,7552,6019,1.17218674382775,"girl"
"natured",1,0,7552,6019,1.17218674382775,"girl"
"near",1,0,7552,6019,1.17218674382775,"girl"
"nicaraguan",1,0,7552,6019,1.17218674382775,"girl"
"nimble-fingered",1,0,7552,6019,1.17218674382775,"girl"
"nineteen-year-old",1,0,7552,6019,1.17218674382775,"girl"
"numerous",1,0,7552,6019,1.17218674382775,"girl"
"nursing",1,0,7552,6019,1.17218674382775,"girl"
"obnoxious",1,0,7552,6019,1.17218674382775,"girl"
"obsessed",1,0,7552,6019,1.17218674382775,"girl"
"ogle",1,0,7552,6019,1.17218674382775,"girl"
"ok",1,0,7552,6019,1.17218674382775,"girl"
"olive-skinned",1,0,7552,6019,1.17218674382775,"girl"
"one-legged",1,0,7552,6019,1.17218674382775,"girl"
"organ-transplant",1,0,7552,6019,1.17218674382775,"girl"
"organised",1,0,7552,6019,1.17218674382775,"girl"
"orphaned",1,0,7552,6019,1.17218674382775,"girl"
"overdevelope",1,0,7552,6019,1.17218674382775,"girl"
"overnourished-looking",1,0,7552,6019,1.17218674382775,"girl"
"pallid",1,0,7552,6019,1.17218674382775,"girl"
"pamper",1,0,7552,6019,1.17218674382775,"girl"
"parisian",1,0,7552,6019,1.17218674382775,"girl"
"pert",1,0,7552,6019,1.17218674382775,"girl"
"pestered",1,0,7552,6019,1.17218674382775,"girl"
"petite",1,0,7552,6019,1.17218674382775,"girl"
"pleasant-looking",1,0,7552,6019,1.17218674382775,"girl"
"pliant",1,0,7552,6019,1.17218674382775,"girl"
"plumpish",1,0,7552,6019,1.17218674382775,"girl"
"poisoned",1,0,7552,6019,1.17218674382775,"girl"
"polynesian",1,0,7552,6019,1.17218674382775,"girl"
"porky",1,0,7552,6019,1.17218674382775,"girl"
"portuguese",1,0,7552,6019,1.17218674382775,"girl"
"positive",1,0,7552,6019,1.17218674382775,"girl"
"practical",1,0,7552,6019,1.17218674382775,"girl"
"pre-menstrual",1,0,7552,6019,1.17218674382775,"girl"
"pre-pubertal",1,0,7552,6019,1.17218674382775,"girl"
"pre-teen",1,0,7552,6019,1.17218674382775,"girl"
"prepared",1,0,7552,6019,1.17218674382775,"girl"
"prepubertal",1,0,7552,6019,1.17218674382775,"girl"
"prepubescent",1,0,7552,6019,1.17218674382775,"girl"
"pretentious",1,0,7552,6019,1.17218674382775,"girl"
"previous",1,0,7552,6019,1.17218674382775,"girl"
"prim",1,0,7552,6019,1.17218674382775,"girl"
"privileged",1,0,7552,6019,1.17218674382775,"girl"
"produce",1,0,7552,6019,1.17218674382775,"girl"
"professional",1,0,7552,6019,1.17218674382775,"girl"
"promiscuous",1,0,7552,6019,1.17218674382775,"girl"
"promising",1,0,7552,6019,1.17218674382775,"girl"
"promote",1,0,7552,6019,1.17218674382775,"girl"
"promotional",1,0,7552,6019,1.17218674382775,"girl"
"prostrate",1,0,7552,6019,1.17218674382775,"girl"
"protect",1,0,7552,6019,1.17218674382775,"girl"
"provincial",1,0,7552,6019,1.17218674382775,"girl"
"punctilious",1,0,7552,6019,1.17218674382775,"girl"
"purple-haired",1,0,7552,6019,1.17218674382775,"girl"
"pursue",1,0,7552,6019,1.17218674382775,"girl"
"puzzled",1,0,7552,6019,1.17218674382775,"girl"
"quick-thinking",1,0,7552,6019,1.17218674382775,"girl"
"raven-haired",1,0,7552,6019,1.17218674382775,"girl"
"ravishing",1,0,7552,6019,1.17218674382775,"girl"
"raw",1,0,7552,6019,1.17218674382775,"girl"
"raw-nerved",1,0,7552,6019,1.17218674382775,"girl"
"realistic",1,0,7552,6019,1.17218674382775,"girl"
"red-blooded",1,0,7552,6019,1.17218674382775,"girl"
"red-headed",1,0,7552,6019,1.17218674382775,"girl"
"released",1,0,7552,6019,1.17218674382775,"girl"
"resigned",1,0,7552,6019,1.17218674382775,"girl"
"respective",1,0,7552,6019,1.17218674382775,"girl"
"restless",1,0,7552,6019,1.17218674382775,"girl"
"riddle-me-ree",1,0,7552,6019,1.17218674382775,"girl"
"right-minded",1,0,7552,6019,1.17218674382775,"girl"
"roedean",1,0,7552,6019,1.17218674382775,"girl"
"routine",1,0,7552,6019,1.17218674382775,"girl"
"rum",1,0,7552,6019,1.17218674382775,"girl"
"rumanian",1,0,7552,6019,1.17218674382775,"girl"
"rural",1,0,7552,6019,1.17218674382775,"girl"
"sandy-haired",1,0,7552,6019,1.17218674382775,"girl"
"satisfactory",1,0,7552,6019,1.17218674382775,"girl"
"savage",1,0,7552,6019,1.17218674382775,"girl"
"scandinavian",1,0,7552,6019,1.17218674382775,"girl"
"scholastically-minded",1,0,7552,6019,1.17218674382775,"girl"
"school-age",1,0,7552,6019,1.17218674382775,"girl"
"scotch",1,0,7552,6019,1.17218674382775,"girl"
"screaming",1,0,7552,6019,1.17218674382775,"girl"
"second-year",1,0,7552,6019,1.17218674382775,"girl"
"selected",1,0,7552,6019,1.17218674382775,"girl"
"semi-comatose",1,0,7552,6019,1.17218674382775,"girl"
"semi-independent",1,0,7552,6019,1.17218674382775,"girl"
"semi-naked",1,0,7552,6019,1.17218674382775,"girl"
"serene",1,0,7552,6019,1.17218674382775,"girl"
"seven-month-old",1,0,7552,6019,1.17218674382775,"girl"
"seven-years-old",1,0,7552,6019,1.17218674382775,"girl"
"shocked",1,0,7552,6019,1.17218674382775,"girl"
"silk-and-satin",1,0,7552,6019,1.17218674382775,"girl"
"silver",1,0,7552,6019,1.17218674382775,"girl"
"sing-song",1,0,7552,6019,1.17218674382775,"girl"
"single-minded",1,0,7552,6019,1.17218674382775,"girl"
"skip",1,0,7552,6019,1.17218674382775,"girl"
"slaggy",1,0,7552,6019,1.17218674382775,"girl"
"sleepy-eyed",1,0,7552,6019,1.17218674382775,"girl"
"slow-witted",1,0,7552,6019,1.17218674382775,"girl"
"small-faced",1,0,7552,6019,1.17218674382775,"girl"
"socio-economic",1,0,7552,6019,1.17218674382775,"girl"
"solo",1,0,7552,6019,1.17218674382775,"girl"
"song-and-dance",1,0,7552,6019,1.17218674382775,"girl"
"sophisticated",1,0,7552,6019,1.17218674382775,"girl"
"sorry",1,0,7552,6019,1.17218674382775,"girl"
"soupy",1,0,7552,6019,1.17218674382775,"girl"
"soviet",1,0,7552,6019,1.17218674382775,"girl"
"spare",1,0,7552,6019,1.17218674382775,"girl"
"sparky",1,0,7552,6019,1.17218674382775,"girl"
"speak",1,0,7552,6019,1.17218674382775,"girl"
"spiky",1,0,7552,6019,1.17218674382775,"girl"
"spoil",1,0,7552,6019,1.17218674382775,"girl"
"stabbed",1,0,7552,6019,1.17218674382775,"girl"
"startled",1,0,7552,6019,1.17218674382775,"girl"
"starved",1,0,7552,6019,1.17218674382775,"girl"
"starving",1,0,7552,6019,1.17218674382775,"girl"
"sticky",1,0,7552,6019,1.17218674382775,"girl"
"still",1,0,7552,6019,1.17218674382775,"girl"
"stillborn",1,0,7552,6019,1.17218674382775,"girl"
"stout",1,0,7552,6019,1.17218674382775,"girl"
"straightforward",1,0,7552,6019,1.17218674382775,"girl"
"striking",1,0,7552,6019,1.17218674382775,"girl"
"striking-looking",1,0,7552,6019,1.17218674382775,"girl"
"strong-headed",1,0,7552,6019,1.17218674382775,"girl"
"stylish",1,0,7552,6019,1.17218674382775,"girl"
"suffering",1,0,7552,6019,1.17218674382775,"girl"
"sulky",1,0,7552,6019,1.17218674382775,"girl"
"sullen-looking",1,0,7552,6019,1.17218674382775,"girl"
"sunny",1,0,7552,6019,1.17218674382775,"girl"
"supple-bodied",1,0,7552,6019,1.17218674382775,"girl"
"surgical",1,0,7552,6019,1.17218674382775,"girl"
"sweet-charactered",1,0,7552,6019,1.17218674382775,"girl"
"sweet-natured",1,0,7552,6019,1.17218674382775,"girl"
"tactful",1,0,7552,6019,1.17218674382775,"girl"
"tahitian",1,0,7552,6019,1.17218674382775,"girl"
"tame",1,0,7552,6019,1.17218674382775,"girl"
"tawny-haired",1,0,7552,6019,1.17218674382775,"girl"
"tele-ad",1,0,7552,6019,1.17218674382775,"girl"
"terrific",1,0,7552,6019,1.17218674382775,"girl"
"thickset",1,0,7552,6019,1.17218674382775,"girl"
"thoughtful",1,0,7552,6019,1.17218674382775,"girl"
"thundery",1,0,7552,6019,1.17218674382775,"girl"
"thwarted",1,0,7552,6019,1.17218674382775,"girl"
"tidy",1,0,7552,6019,1.17218674382775,"girl"
"tied",1,0,7552,6019,1.17218674382775,"girl"
"timeless",1,0,7552,6019,1.17218674382775,"girl"
"tireless",1,0,7552,6019,1.17218674382775,"girl"
"tiring",1,0,7552,6019,1.17218674382775,"girl"
"toddling",1,0,7552,6019,1.17218674382775,"girl"
"too-friendly",1,0,7552,6019,1.17218674382775,"girl"
"torn",1,0,7552,6019,1.17218674382775,"girl"
"tousled-haired",1,0,7552,6019,1.17218674382775,"girl"
"traumatized",1,0,7552,6019,1.17218674382775,"girl"
"trendy",1,0,7552,6019,1.17218674382775,"girl"
"true",1,0,7552,6019,1.17218674382775,"girl"
"trusting",1,0,7552,6019,1.17218674382775,"girl"
"truthful",1,0,7552,6019,1.17218674382775,"girl"
"turkish",1,0,7552,6019,1.17218674382775,"girl"
"twentieth-century",1,0,7552,6019,1.17218674382775,"girl"
"two-week-old",1,0,7552,6019,1.17218674382775,"girl"
"twoyear-old",1,0,7552,6019,1.17218674382775,"girl"
"unaffected",1,0,7552,6019,1.17218674382775,"girl"
"uncouth",1,0,7552,6019,1.17218674382775,"girl"
"undefended",1,0,7552,6019,1.17218674382775,"girl"
"underage",1,0,7552,6019,1.17218674382775,"girl"
"underprivileged",1,0,7552,6019,1.17218674382775,"girl"
"unemployed",1,0,7552,6019,1.17218674382775,"girl"
"unescorted",1,0,7552,6019,1.17218674382775,"girl"
"unfamiliar",1,0,7552,6019,1.17218674382775,"girl"
"unfrightened",1,0,7552,6019,1.17218674382775,"girl"
"ungrateful",1,0,7552,6019,1.17218674382775,"girl"
"uninhibited",1,0,7552,6019,1.17218674382775,"girl"
"uninitiated",1,0,7552,6019,1.17218674382775,"girl"
"unsophisticated",1,0,7552,6019,1.17218674382775,"girl"
"untidy",1,0,7552,6019,1.17218674382775,"girl"
"untrained",1,0,7552,6019,1.17218674382775,"girl"
"unworldly",1,0,7552,6019,1.17218674382775,"girl"
"upchat",1,0,7552,6019,1.17218674382775,"girl"
"vexing",1,0,7552,6019,1.17218674382775,"girl"
"vice",1,0,7552,6019,1.17218674382775,"girl"
"vile",1,0,7552,6019,1.17218674382775,"girl"
"virginal",1,0,7552,6019,1.17218674382775,"girl"
"visible",1,0,7552,6019,1.17218674382775,"girl"
"voluptuous",1,0,7552,6019,1.17218674382775,"girl"
"vulgar",1,0,7552,6019,1.17218674382775,"girl"
"vulnerable",1,0,7552,6019,1.17218674382775,"girl"
"waif-like",1,0,7552,6019,1.17218674382775,"girl"
"wealthy",1,0,7552,6019,1.17218674382775,"girl"
"weary",1,0,7552,6019,1.17218674382775,"girl"
"well-built",1,0,7552,6019,1.17218674382775,"girl"
"well-dressed",1,0,7552,6019,1.17218674382775,"girl"
"well-spoken",1,0,7552,6019,1.17218674382775,"girl"
"well-trained",1,0,7552,6019,1.17218674382775,"girl"
"well-turned-out",1,0,7552,6019,1.17218674382775,"girl"
"white-haired",1,0,7552,6019,1.17218674382775,"girl"
"whole",1,0,7552,6019,1.17218674382775,"girl"
"wholesome",1,0,7552,6019,1.17218674382775,"girl"
"willing",1,0,7552,6019,1.17218674382775,"girl"
"wily",1,0,7552,6019,1.17218674382775,"girl"
"woebegone",1,0,7552,6019,1.17218674382775,"girl"
"workin'",1,0,7552,6019,1.17218674382775,"girl"
"wounded",1,0,7552,6019,1.17218674382775,"girl"
"wrac",1,0,7552,6019,1.17218674382775,"girl"
"wraith-like",1,0,7552,6019,1.17218674382775,"girl"
"writhing",1,0,7552,6019,1.17218674382775,"girl"
"wronged",1,0,7552,6019,1.17218674382775,"girl"
"naked",14,7,7539,6012,1.06102516324045,"girl"
"seven-year-old",13,6,7540,6013,1.2975924007665,"girl"
"thin",9,4,7544,6015,1.0064991411416,"girl"
"ordinary",12,6,7541,6013,0.909253977260325,"girl"
"thirteen-year-old",7,3,7546,6016,0.866751493182084,"girl"
"arab",6,4,7547,6015,0.0772930111873265,"girl"
"fair",6,4,7547,6015,0.0772930111873265,"girl"
"fifteen-year-old",6,4,7547,6015,0.0772930111873265,"girl"
"murdered",6,4,7547,6015,0.0772930111873265,"girl"
"busy",5,2,7548,6017,0.737581047504046,"girl"
"unknown",5,2,7548,6017,0.737581047504046,"girl"
"rich",13,10,7540,6009,0.00708179432727257,"girl"
"6-year-old",3,1,7550,6018,0.644057214797594,"girl"
"all-american",3,1,7550,6018,0.644057214797594,"girl"
"bosnian",3,1,7550,6018,0.644057214797594,"girl"
"canadian",3,1,7550,6018,0.644057214797594,"girl"
"charming",3,1,7550,6018,0.644057214797594,"girl"
"cockney",3,1,7550,6018,0.644057214797594,"girl"
"disturbed",3,1,7550,6018,0.644057214797594,"girl"
"fallen",3,1,7550,6018,0.644057214797594,"girl"
"green",3,1,7550,6018,0.644057214797594,"girl"
"mysterious",3,1,7550,6018,0.644057214797594,"girl"
"native",3,1,7550,6018,0.644057214797594,"girl"
"northern",3,1,7550,6018,0.644057214797594,"girl"
"perfect",3,1,7550,6018,0.644057214797594,"girl"
"sad",3,1,7550,6018,0.644057214797594,"girl"
"trembling",3,1,7550,6018,0.644057214797594,"girl"
"bloody",4,3,7549,6016,0.00632816899145042,"girl"
"haired",4,3,7549,6016,0.00632816899145042,"girl"
"wicked",4,3,7549,6016,0.00632816899145042,"girl"
"american",50,34,7503,5985,0.517138191416088,"girl"
"tough",6,3,7547,6016,0.454333000595964,"girl"
"intelligent",9,5,7544,6014,0.431282316091246,"girl"
"decent",3,2,7550,6017,0.0386323760642969,"girl"
"eleven-year-old",3,2,7550,6017,0.0386323760642969,"girl"
"gentle",3,2,7550,6017,0.0386323760642969,"girl"
"grand",3,2,7550,6017,0.0386323760642969,"girl"
"immature",3,2,7550,6017,0.0386323760642969,"girl"
"loving",3,2,7550,6017,0.0386323760642969,"girl"
"real",3,2,7550,6017,0.0386323760642969,"girl"
"sobbing",3,2,7550,6017,0.0386323760642969,"girl"
"black",57,40,7496,5979,0.385324527936595,"girl"
"nine-year-old",16,10,7537,6009,0.370024426283164,"girl"
