"Word","Little","Small","c","d","GStat","Association"
"touching",5,0,5070,1087,1.94161825730181,"little"
"tubby",5,0,5070,1087,1.94161825730181,"little"
"warm",5,0,5070,1087,1.94161825730181,"little"
"weak",5,0,5070,1087,1.94161825730181,"little"
"useful",14,1,5061,1086,1.55918800120617,"little"
"'orrible",4,0,5071,1087,1.55315541837226,"little"
"absurd",4,0,5071,1087,1.55315541837226,"little"
"angry",4,0,5071,1087,1.55315541837226,"little"
"annoying",4,0,5071,1087,1.55315541837226,"little"
"anxious",4,0,5071,1087,1.55315541837226,"little"
"arrogant",4,0,5071,1087,1.55315541837226,"little"
"bonny",4,0,5071,1087,1.55315541837226,"little"
"bustling",4,0,5071,1087,1.55315541837226,"little"
"chubby",4,0,5071,1087,1.55315541837226,"little"
"creepy",4,0,5071,1087,1.55315541837226,"little"
"crooked",4,0,5071,1087,1.55315541837226,"little"
"cynical",4,0,5071,1087,1.55315541837226,"little"
"dapper",4,0,5071,1087,1.55315541837226,"little"
"darling",4,0,5071,1087,1.55315541837226,"little"
"disgusting",4,0,5071,1087,1.55315541837226,"little"
"dodgy",4,0,5071,1087,1.55315541837226,"little"
"funky",4,0,5071,1087,1.55315541837226,"little"
"greasy",4,0,5071,1087,1.55315541837226,"little"
"green",4,0,5071,1087,1.55315541837226,"little"
"gullible",4,0,5071,1087,1.55315541837226,"little"
"homely",4,0,5071,1087,1.55315541837226,"little"
"hopeless",4,0,5071,1087,1.55315541837226,"little"
"ignorant",4,0,5071,1087,1.55315541837226,"little"
"impressive",4,0,5071,1087,1.55315541837226,"little"
"insignificant",4,0,5071,1087,1.55315541837226,"little"
"lovable",4,0,5071,1087,1.55315541837226,"little"
"manipulative",4,0,5071,1087,1.55315541837226,"little"
"mucky",4,0,5071,1087,1.55315541837226,"little"
"obnoxious",4,0,5071,1087,1.55315541837226,"little"
"peaceful",4,0,5071,1087,1.55315541837226,"little"
"playful",4,0,5071,1087,1.55315541837226,"little"
"poisonous",4,0,5071,1087,1.55315541837226,"little"
"portly",4,0,5071,1087,1.55315541837226,"little"
"poxy",4,0,5071,1087,1.55315541837226,"little"
"provocative",4,0,5071,1087,1.55315541837226,"little"
"queer",4,0,5071,1087,1.55315541837226,"little"
"revolting",4,0,5071,1087,1.55315541837226,"little"
"rugged",4,0,5071,1087,1.55315541837226,"little"
"saucy",4,0,5071,1087,1.55315541837226,"little"
"savage",4,0,5071,1087,1.55315541837226,"little"
"sexy",4,0,5071,1087,1.55315541837226,"little"
"sociable",4,0,5071,1087,1.55315541837226,"little"
"soppy",4,0,5071,1087,1.55315541837226,"little"
"spoilt",4,0,5071,1087,1.55315541837226,"little"
"squat",4,0,5071,1087,1.55315541837226,"little"
"sticky",4,0,5071,1087,1.55315541837226,"little"
"super",4,0,5071,1087,1.55315541837226,"little"
"trim",4,0,5071,1087,1.55315541837226,"little"
"ungrateful",4,0,5071,1087,1.55315541837226,"little"
"unimportant",4,0,5071,1087,1.55315541837226,"little"
"unique",4,0,5071,1087,1.55315541837226,"little"
"weedy",4,0,5071,1087,1.55315541837226,"little"
"wild",4,0,5071,1087,1.55315541837226,"little"
"wintry",4,0,5071,1087,1.55315541837226,"little"
"dark",13,1,5062,1086,1.31340164266797,"little"
"active",3,0,5072,1087,1.16476219819899,"little"
"adorable",3,0,5072,1087,1.16476219819899,"little"
"ambitious",3,0,5072,1087,1.16476219819899,"little"
"apologetic",3,0,5072,1087,1.16476219819899,"little"
"battered",3,0,5072,1087,1.16476219819899,"little"
"black",3,0,5072,1087,1.16476219819899,"little"
"canny",3,0,5072,1087,1.16476219819899,"little"
"careful",3,0,5072,1087,1.16476219819899,"little"
"chaste",3,0,5072,1087,1.16476219819899,"little"
"cluttered",3,0,5072,1087,1.16476219819899,"little"
"comforting",3,0,5072,1087,1.16476219819899,"little"
"crazy",3,0,5072,1087,1.16476219819899,"little"
"cryptic",3,0,5072,1087,1.16476219819899,"little"
"defiant",3,0,5072,1087,1.16476219819899,"little"
"dignified",3,0,5072,1087,1.16476219819899,"little"
"dingy",3,0,5072,1087,1.16476219819899,"little"
"eager",3,0,5072,1087,1.16476219819899,"little"
"fancy",3,0,5072,1087,1.16476219819899,"little"
"foolish",3,0,5072,1087,1.16476219819899,"little"
"frigid",3,0,5072,1087,1.16476219819899,"little"
"fun",3,0,5072,1087,1.16476219819899,"little"
"gallant",3,0,5072,1087,1.16476219819899,"little"
"good-looking",3,0,5072,1087,1.16476219819899,"little"
"gorgeous",3,0,5072,1087,1.16476219819899,"little"
"grimy",3,0,5072,1087,1.16476219819899,"little"
"helpful",3,0,5072,1087,1.16476219819899,"little"
"husky",3,0,5072,1087,1.16476219819899,"little"
"inquisitive",3,0,5072,1087,1.16476219819899,"little"
"intimate",3,0,5072,1087,1.16476219819899,"little"
"intricate",3,0,5072,1087,1.16476219819899,"little"
"ironic",3,0,5072,1087,1.16476219819899,"little"
"jumped-up",3,0,5072,1087,1.16476219819899,"little"
"lazy",3,0,5072,1087,1.16476219819899,"little"
"left",3,0,5072,1087,1.16476219819899,"little"
"lonely",3,0,5072,1087,1.16476219819899,"little"
"marvellous",3,0,5072,1087,1.16476219819899,"little"
"meagre",3,0,5072,1087,1.16476219819899,"little"
"mercenary",3,0,5072,1087,1.16476219819899,"little"
"natty",3,0,5072,1087,1.16476219819899,"little"
"naïve",3,0,5072,1087,1.16476219819899,"little"
"peculiar",3,0,5072,1087,1.16476219819899,"little"
"perky",3,0,5072,1087,1.16476219819899,"little"
"proud",3,0,5072,1087,1.16476219819899,"little"
"ragged",3,0,5072,1087,1.16476219819899,"little"
"randy",3,0,5072,1087,1.16476219819899,"little"
"rich",3,0,5072,1087,1.16476219819899,"little"
"scrawny",3,0,5072,1087,1.16476219819899,"little"
"sensitive",3,0,5072,1087,1.16476219819899,"little"
"serious",3,0,5072,1087,1.16476219819899,"little"
"short",3,0,5072,1087,1.16476219819899,"little"
"shrill",3,0,5072,1087,1.16476219819899,"little"
"slim",3,0,5072,1087,1.16476219819899,"little"
"smashing",3,0,5072,1087,1.16476219819899,"little"
"smelly",3,0,5072,1087,1.16476219819899,"little"
"snivelling",3,0,5072,1087,1.16476219819899,"little"
"steep",3,0,5072,1087,1.16476219819899,"little"
"stuffy",3,0,5072,1087,1.16476219819899,"little"
"stunted",3,0,5072,1087,1.16476219819899,"little"
"swift",3,0,5072,1087,1.16476219819899,"little"
"tasty",3,0,5072,1087,1.16476219819899,"little"
"tatty",3,0,5072,1087,1.16476219819899,"little"
"tricky",3,0,5072,1087,1.16476219819899,"little"
"unassuming",3,0,5072,1087,1.16476219819899,"little"
"unpleasant",3,0,5072,1087,1.16476219819899,"little"
"well-behaved",3,0,5072,1087,1.16476219819899,"little"
"witty",3,0,5072,1087,1.16476219819899,"little"
"beautiful",32,6,5043,1081,0.0927686990164343,"little"
"charming",24,3,5051,1084,0.892024840776573,"little"
"fascinating",11,1,5064,1086,0.856938880237878,"little"
"ordinary",11,1,5064,1086,0.856938880237878,"little"
"adoring",2,0,5073,1087,0.776438571752389,"little"
"aggressive",2,0,5073,1087,0.776438571752389,"little"
"amazing",2,0,5073,1087,0.776438571752389,"little"
"amused",2,0,5073,1087,0.776438571752389,"little"
"ancient",2,0,5073,1087,0.776438571752389,"little"
"angelic",2,0,5073,1087,0.776438571752389,"little"
"astute",2,0,5073,1087,0.776438571752389,"little"
"bare",2,0,5073,1087,0.776438571752389,"little"
"beastly",2,0,5073,1087,0.776438571752389,"little"
"bird-like",2,0,5073,1087,0.776438571752389,"little"
"bland",2,0,5073,1087,0.776438571752389,"little"
"blonde-haired",2,0,5073,1087,0.776438571752389,"little"
"bloodthirsty",2,0,5073,1087,0.776438571752389,"little"
"brainless",2,0,5073,1087,0.776438571752389,"little"
"brazen",2,0,5073,1087,0.776438571752389,"little"
"bristly",2,0,5073,1087,0.776438571752389,"little"
"bumptious",2,0,5073,1087,0.776438571752389,"little"
"cammy",2,0,5073,1087,0.776438571752389,"little"
"cheery",2,0,5073,1087,0.776438571752389,"little"
"chic",2,0,5073,1087,0.776438571752389,"little"
"classic",2,0,5073,1087,0.776438571752389,"little"
"coarse",2,0,5073,1087,0.776438571752389,"little"
"coloured",2,0,5073,1087,0.776438571752389,"little"
"confident",2,0,5073,1087,0.776438571752389,"little"
"confused",2,0,5073,1087,0.776438571752389,"little"
"conservative",2,0,5073,1087,0.776438571752389,"little"
"conspicuous",2,0,5073,1087,0.776438571752389,"little"
"constant",2,0,5073,1087,0.776438571752389,"little"
"contemptible",2,0,5073,1087,0.776438571752389,"little"
"contented",2,0,5073,1087,0.776438571752389,"little"
"convenient",2,0,5073,1087,0.776438571752389,"little"
"coy",2,0,5073,1087,0.776438571752389,"little"
"crafty",2,0,5073,1087,0.776438571752389,"little"
"creeping",2,0,5073,1087,0.776438571752389,"little"
"cross",2,0,5073,1087,0.776438571752389,"little"
"damp",2,0,5073,1087,0.776438571752389,"little"
"dangerous",2,0,5073,1087,0.776438571752389,"little"
"defensive",2,0,5073,1087,0.776438571752389,"little"
"demure",2,0,5073,1087,0.776438571752389,"little"
"depressing",2,0,5073,1087,0.776438571752389,"little"
"derisive",2,0,5073,1087,0.776438571752389,"little"
"desperate",2,0,5073,1087,0.776438571752389,"little"
"dim",2,0,5073,1087,0.776438571752389,"little"
"discrete",2,0,5073,1087,0.776438571752389,"little"
"dismal",2,0,5073,1087,0.776438571752389,"little"
"doleful",2,0,5073,1087,0.776438571752389,"little"
"dumpy",2,0,5073,1087,0.776438571752389,"little"
"dusty",2,0,5073,1087,0.776438571752389,"little"
"efficient",2,0,5073,1087,0.776438571752389,"little"
"endearing",2,0,5073,1087,0.776438571752389,"little"
"enthusiastic",2,0,5073,1087,0.776438571752389,"little"
"enticing",2,0,5073,1087,0.776438571752389,"little"
"exciting",2,0,5073,1087,0.776438571752389,"little"
"fanciful",2,0,5073,1087,0.776438571752389,"little"
"favourite",2,0,5073,1087,0.776438571752389,"little"
"feeble",2,0,5073,1087,0.776438571752389,"little"
"feisty",2,0,5073,1087,0.776438571752389,"little"
"fiery",2,0,5073,1087,0.776438571752389,"little"
"fluttery",2,0,5073,1087,0.776438571752389,"little"
"forlorn",2,0,5073,1087,0.776438571752389,"little"
"fresh",2,0,5073,1087,0.776438571752389,"little"
"furry",2,0,5073,1087,0.776438571752389,"little"
"gay",2,0,5073,1087,0.776438571752389,"little"
"gleaming",2,0,5073,1087,0.776438571752389,"little"
"glib",2,0,5073,1087,0.776438571752389,"little"
"gloomy",2,0,5073,1087,0.776438571752389,"little"
"glum",2,0,5073,1087,0.776438571752389,"little"
"good-for-nothing",2,0,5073,1087,0.776438571752389,"little"
"grasp",2,0,5073,1087,0.776438571752389,"little"
"grey",2,0,5073,1087,0.776438571752389,"little"
"haired",2,0,5073,1087,0.776438571752389,"little"
"heartless",2,0,5073,1087,0.776438571752389,"little"
"heavy",2,0,5073,1087,0.776438571752389,"little"
"hollow",2,0,5073,1087,0.776438571752389,"little"
"horny",2,0,5073,1087,0.776438571752389,"little"
"hostile",2,0,5073,1087,0.776438571752389,"little"
"humourless",2,0,5073,1087,0.776438571752389,"little"
"identical",2,0,5073,1087,0.776438571752389,"little"
"ill",2,0,5073,1087,0.776438571752389,"little"
"imaginative",2,0,5073,1087,0.776438571752389,"little"
"immature",2,0,5073,1087,0.776438571752389,"little"
"impoverished",2,0,5073,1087,0.776438571752389,"little"
"incoherent",2,0,5073,1087,0.776438571752389,"little"
"inevitable",2,0,5073,1087,0.776438571752389,"little"
"insidious",2,0,5073,1087,0.776438571752389,"little"
"insolent",2,0,5073,1087,0.776438571752389,"little"
"intelligent",2,0,5073,1087,0.776438571752389,"little"
"jewish",2,0,5073,1087,0.776438571752389,"little"
"knowing",2,0,5073,1087,0.776438571752389,"little"
"like",2,0,5073,1087,0.776438571752389,"little"
"loving",2,0,5073,1087,0.776438571752389,"little"
"lying",2,0,5073,1087,0.776438571752389,"little"
"malicious",2,0,5073,1087,0.776438571752389,"little"
"medicinal",2,0,5073,1087,0.776438571752389,"little"
"meek",2,0,5073,1087,0.776438571752389,"little"
"merry",2,0,5073,1087,0.776438571752389,"little"
"mighty",2,0,5073,1087,0.776438571752389,"little"
"mild-mannered",2,0,5073,1087,0.776438571752389,"little"
"mischievous",2,0,5073,1087,0.776438571752389,"little"
"mournful",2,0,5073,1087,0.776438571752389,"little"
"mousy",2,0,5073,1087,0.776438571752389,"little"
"muddy",2,0,5073,1087,0.776438571752389,"little"
"murky",2,0,5073,1087,0.776438571752389,"little"
"nauseating",2,0,5073,1087,0.776438571752389,"little"
"necessary",2,0,5073,1087,0.776438571752389,"little"
"nondescript",2,0,5073,1087,0.776438571752389,"little"
"observant",2,0,5073,1087,0.776438571752389,"little"
"odious",2,0,5073,1087,0.776438571752389,"little"
"ominous",2,0,5073,1087,0.776438571752389,"little"
"passive",2,0,5073,1087,0.776438571752389,"little"
"persistent",2,0,5073,1087,0.776438571752389,"little"
"personal",2,0,5073,1087,0.776438571752389,"little"
"petulant",2,0,5073,1087,0.776438571752389,"little"
"pious",2,0,5073,1087,0.776438571752389,"little"
"placid",2,0,5073,1087,0.776438571752389,"little"
"pointed",2,0,5073,1087,0.776438571752389,"little"
"pointy",2,0,5073,1087,0.776438571752389,"little"
"pompous",2,0,5073,1087,0.776438571752389,"little"
"precise",2,0,5073,1087,0.776438571752389,"little"
"prim",2,0,5073,1087,0.776438571752389,"little"
"pushy",2,0,5073,1087,0.776438571752389,"little"
"puzzled",2,0,5073,1087,0.776438571752389,"little"
"puzzling",2,0,5073,1087,0.776438571752389,"little"
"regretful",2,0,5073,1087,0.776438571752389,"little"
"remarkable",2,0,5073,1087,0.776438571752389,"little"
"reptilian",2,0,5073,1087,0.776438571752389,"little"
"rocky",2,0,5073,1087,0.776438571752389,"little"
"roly-poly",2,0,5073,1087,0.776438571752389,"little"
"romantic",2,0,5073,1087,0.776438571752389,"little"
"round",2,0,5073,1087,0.776438571752389,"little"
"rueful",2,0,5073,1087,0.776438571752389,"little"
"rusty",2,0,5073,1087,0.776438571752389,"little"
"satisfying",2,0,5073,1087,0.776438571752389,"little"
"scraggy",2,0,5073,1087,0.776438571752389,"little"
"scrappy",2,0,5073,1087,0.776438571752389,"little"
"secluded",2,0,5073,1087,0.776438571752389,"little"
"self-important",2,0,5073,1087,0.776438571752389,"little"
"selfish",2,0,5073,1087,0.776438571752389,"little"
"sensible",2,0,5073,1087,0.776438571752389,"little"
"sensuous",2,0,5073,1087,0.776438571752389,"little"
"shameful",2,0,5073,1087,0.776438571752389,"little"
"shiny",2,0,5073,1087,0.776438571752389,"little"
"shitty",2,0,5073,1087,0.776438571752389,"little"
"shocked",2,0,5073,1087,0.776438571752389,"little"
"shoddy",2,0,5073,1087,0.776438571752389,"little"
"shrewd",2,0,5073,1087,0.776438571752389,"little"
"sinister",2,0,5073,1087,0.776438571752389,"little"
"slow",2,0,5073,1087,0.776438571752389,"little"
"sly",2,0,5073,1087,0.776438571752389,"little"
"smoky",2,0,5073,1087,0.776438571752389,"little"
"snazzy",2,0,5073,1087,0.776438571752389,"little"
"sorry",2,0,5073,1087,0.776438571752389,"little"
"spiny",2,0,5073,1087,0.776438571752389,"little"
"splendid",2,0,5073,1087,0.776438571752389,"little"
"spotted",2,0,5073,1087,0.776438571752389,"little"
"squalid",2,0,5073,1087,0.776438571752389,"little"
"squeaky",2,0,5073,1087,0.776438571752389,"little"
"steamy",2,0,5073,1087,0.776438571752389,"little"
"stick",2,0,5073,1087,0.776438571752389,"little"
"straggly",2,0,5073,1087,0.776438571752389,"little"
"straight",2,0,5073,1087,0.776438571752389,"little"
"stringy",2,0,5073,1087,0.776438571752389,"little"
"stubborn",2,0,5073,1087,0.776438571752389,"little"
"stuck-up",2,0,5073,1087,0.776438571752389,"little"
"sunny",2,0,5073,1087,0.776438571752389,"little"
"sure",2,0,5073,1087,0.776438571752389,"little"
"surprised",2,0,5073,1087,0.776438571752389,"little"
"suspicious",2,0,5073,1087,0.776438571752389,"little"
"tedious",2,0,5073,1087,0.776438571752389,"little"
"tempting",2,0,5073,1087,0.776438571752389,"little"
"terrible",2,0,5073,1087,0.776438571752389,"little"
"thieving",2,0,5073,1087,0.776438571752389,"little"
"tinny",2,0,5073,1087,0.776438571752389,"little"
"titchy",2,0,5073,1087,0.776438571752389,"little"
"triumphant",2,0,5073,1087,0.776438571752389,"little"
"twee",2,0,5073,1087,0.776438571752389,"little"
"twisted",2,0,5073,1087,0.776438571752389,"little"
"undistinguished",2,0,5073,1087,0.776438571752389,"little"
"uninteresting",2,0,5073,1087,0.776438571752389,"little"
"unpretentious",2,0,5073,1087,0.776438571752389,"little"
"urgent",2,0,5073,1087,0.776438571752389,"little"
"wan",2,0,5073,1087,0.776438571752389,"little"
"windowless",2,0,5073,1087,0.776438571752389,"little"
"worthless",2,0,5073,1087,0.776438571752389,"little"
"yield",2,0,5073,1087,0.776438571752389,"little"
"good",85,17,4990,1070,0.0686752180325083,"little"
"common",10,1,5065,1086,0.650452404491067,"little"
"quaint",10,1,5065,1086,0.650452404491067,"little"
"wonderful",10,1,5065,1086,0.650452404491067,"little"
"boring",6,1,5069,1086,0.0572912931645114,"little"
"noisy",6,1,5069,1086,0.0572912931645114,"little"
"ridiculous",6,1,5069,1086,0.0572912931645114,"little"
"tidy",6,1,5069,1086,0.0572912931645114,"little"
"simple",16,3,5059,1084,0.0462449544804854,"little"
"compact",9,1,5066,1086,0.462300867287361,"little"
"miserable",9,1,5066,1086,0.462300867287361,"little"
"cool",5,1,5070,1086,0.00397764637257086,"little"
"enchanting",5,1,5070,1086,0.00397764637257086,"little"
"familiar",5,1,5070,1086,0.00397764637257086,"little"
"fucking",5,1,5070,1086,0.00397764637257086,"little"
"'ard",1,0,5074,1087,0.388184514021214,"little"
"12-l",1,0,5074,1087,0.388184514021214,"little"
"9th-century",1,0,5074,1087,0.388184514021214,"little"
"abandoned",1,0,5074,1087,0.388184514021214,"little"
"absorbing",1,0,5074,1087,0.388184514021214,"little"
"abstract",1,0,5074,1087,0.388184514021214,"little"
"achieve",1,0,5074,1087,0.388184514021214,"little"
"acidic",1,0,5074,1087,0.388184514021214,"little"
"actual",1,0,5074,1087,0.388184514021214,"little"
"acute",1,0,5074,1087,0.388184514021214,"little"
"adequate",1,0,5074,1087,0.388184514021214,"little"
"admiring",1,0,5074,1087,0.388184514021214,"little"
"affectionate",1,0,5074,1087,0.388184514021214,"little"
"affluent",1,0,5074,1087,0.388184514021214,"little"
"aged",1,0,5074,1087,0.388184514021214,"little"
"aggravate",1,0,5074,1087,0.388184514021214,"little"
"aggravating",1,0,5074,1087,0.388184514021214,"little"
"alarming",1,0,5074,1087,0.388184514021214,"little"
"alien",1,0,5074,1087,0.388184514021214,"little"
"alright",1,0,5074,1087,0.388184514021214,"little"
"altered",1,0,5074,1087,0.388184514021214,"little"
"ambiguous",1,0,5074,1087,0.388184514021214,"little"
"anonymous",1,0,5074,1087,0.388184514021214,"little"
"appalling",1,0,5074,1087,0.388184514021214,"little"
"appreciative",1,0,5074,1087,0.388184514021214,"little"
"apprehensive",1,0,5074,1087,0.388184514021214,"little"
"arch",1,0,5074,1087,0.388184514021214,"little"
"argumentative",1,0,5074,1087,0.388184514021214,"little"
"arid",1,0,5074,1087,0.388184514021214,"little"
"assertive",1,0,5074,1087,0.388184514021214,"little"
"austere",1,0,5074,1087,0.388184514021214,"little"
"avaricious",1,0,5074,1087,0.388184514021214,"little"
"backsliding",1,0,5074,1087,0.388184514021214,"little"
"bad-mannered",1,0,5074,1087,0.388184514021214,"little"
"bad-tempered",1,0,5074,1087,0.388184514021214,"little"
"baldy",1,0,5074,1087,0.388184514021214,"little"
"basic",1,0,5074,1087,0.388184514021214,"little"
"bawdy",1,0,5074,1087,0.388184514021214,"little"
"beady",1,0,5074,1087,0.388184514021214,"little"
"bear",1,0,5074,1087,0.388184514021214,"little"
"bearded",1,0,5074,1087,0.388184514021214,"little"
"beleaguered",1,0,5074,1087,0.388184514021214,"little"
"belly-aching",1,0,5074,1087,0.388184514021214,"little"
"beloved",1,0,5074,1087,0.388184514021214,"little"
"benign",1,0,5074,1087,0.388184514021214,"little"
"bestial",1,0,5074,1087,0.388184514021214,"little"
"betray",1,0,5074,1087,0.388184514021214,"little"
"biddable",1,0,5074,1087,0.388184514021214,"little"
"big-headed",1,0,5074,1087,0.388184514021214,"little"
"bilious",1,0,5074,1087,0.388184514021214,"little"
"bisecting",1,0,5074,1087,0.388184514021214,"little"
"bitter-looking",1,0,5074,1087,0.388184514021214,"little"
"blink",1,0,5074,1087,0.388184514021214,"little"
"blinkered",1,0,5074,1087,0.388184514021214,"little"
"blissful",1,0,5074,1087,0.388184514021214,"little"
"bloated",1,0,5074,1087,0.388184514021214,"little"
"blond-haired",1,0,5074,1087,0.388184514021214,"little"
"blond-headed",1,0,5074,1087,0.388184514021214,"little"
"blood-sucking",1,0,5074,1087,0.388184514021214,"little"
"blue-faced",1,0,5074,1087,0.388184514021214,"little"
"blunt",1,0,5074,1087,0.388184514021214,"little"
"boastful",1,0,5074,1087,0.388184514021214,"little"
"boisterous",1,0,5074,1087,0.388184514021214,"little"
"bold",1,0,5074,1087,0.388184514021214,"little"
"boneless",1,0,5074,1087,0.388184514021214,"little"
"bony",1,0,5074,1087,0.388184514021214,"little"
"bored",1,0,5074,1087,0.388184514021214,"little"
"bossy",1,0,5074,1087,0.388184514021214,"little"
"bottom",1,0,5074,1087,0.388184514021214,"little"
"bourgeois",1,0,5074,1087,0.388184514021214,"little"
"breathless",1,0,5074,1087,0.388184514021214,"little"
"breathy",1,0,5074,1087,0.388184514021214,"little"
"breezy",1,0,5074,1087,0.388184514021214,"little"
"bright-eyed",1,0,5074,1087,0.388184514021214,"little"
"budding",1,0,5074,1087,0.388184514021214,"little"
"bullied",1,0,5074,1087,0.388184514021214,"little"
"burlesque",1,0,5074,1087,0.388184514021214,"little"
"burn",1,0,5074,1087,0.388184514021214,"little"
"button-faced",1,0,5074,1087,0.388184514021214,"little"
"calculating",1,0,5074,1087,0.388184514021214,"little"
"care",1,0,5074,1087,0.388184514021214,"little"
"carefree",1,0,5074,1087,0.388184514021214,"little"
"castellated",1,0,5074,1087,0.388184514021214,"little"
"casual",1,0,5074,1087,0.388184514021214,"little"
"chapped",1,0,5074,1087,0.388184514021214,"little"
"character-building",1,0,5074,1087,0.388184514021214,"little"
"childish",1,0,5074,1087,0.388184514021214,"little"
"childless",1,0,5074,1087,0.388184514021214,"little"
"chill",1,0,5074,1087,0.388184514021214,"little"
"chilling",1,0,5074,1087,0.388184514021214,"little"
"chilly",1,0,5074,1087,0.388184514021214,"little"
"chintzy",1,0,5074,1087,0.388184514021214,"little"
"chirrupy",1,0,5074,1087,0.388184514021214,"little"
"choice",1,0,5074,1087,0.388184514021214,"little"
"choked",1,0,5074,1087,0.388184514021214,"little"
"choochy",1,0,5074,1087,0.388184514021214,"little"
"clammy",1,0,5074,1087,0.388184514021214,"little"
"clean-scrubbed",1,0,5074,1087,0.388184514021214,"little"
"clownish",1,0,5074,1087,0.388184514021214,"little"
"clutter",1,0,5074,1087,0.388184514021214,"little"
"co-operative",1,0,5074,1087,0.388184514021214,"little"
"cock-sure",1,0,5074,1087,0.388184514021214,"little"
"cogent",1,0,5074,1087,0.388184514021214,"little"
"coherent",1,0,5074,1087,0.388184514021214,"little"
"comic",1,0,5074,1087,0.388184514021214,"little"
"comical",1,0,5074,1087,0.388184514021214,"little"
"commanding",1,0,5074,1087,0.388184514021214,"little"
"complacent",1,0,5074,1087,0.388184514021214,"little"
"complicated",1,0,5074,1087,0.388184514021214,"little"
"confuse",1,0,5074,1087,0.388184514021214,"little"
"conniving",1,0,5074,1087,0.388184514021214,"little"
"contrast",1,0,5074,1087,0.388184514021214,"little"
"controversial",1,0,5074,1087,0.388184514021214,"little"
"convoluted",1,0,5074,1087,0.388184514021214,"little"
"cooperative",1,0,5074,1087,0.388184514021214,"little"
"corrupt",1,0,5074,1087,0.388184514021214,"little"
"corsete",1,0,5074,1087,0.388184514021214,"little"
"cosmopolitan",1,0,5074,1087,0.388184514021214,"little"
"cowardly",1,0,5074,1087,0.388184514021214,"little"
"cozy",1,0,5074,1087,0.388184514021214,"little"
"cracking",1,0,5074,1087,0.388184514021214,"little"
"crappy",1,0,5074,1087,0.388184514021214,"little"
"crawly",1,0,5074,1087,0.388184514021214,"little"
"creditable",1,0,5074,1087,0.388184514021214,"little"
"crepuscular",1,0,5074,1087,0.388184514021214,"little"
"cross-eyed",1,0,5074,1087,0.388184514021214,"little"
"crowded",1,0,5074,1087,0.388184514021214,"little"
"crude",1,0,5074,1087,0.388184514021214,"little"
"cruel",1,0,5074,1087,0.388184514021214,"little"
"crumpled",1,0,5074,1087,0.388184514021214,"little"
"crunchy",1,0,5074,1087,0.388184514021214,"little"
"cuddly",1,0,5074,1087,0.388184514021214,"little"
"curly",1,0,5074,1087,0.388184514021214,"little"
"cursed",1,0,5074,1087,0.388184514021214,"little"
"cut",1,0,5074,1087,0.388184514021214,"little"
"cut-through",1,0,5074,1087,0.388184514021214,"little"
"cutting",1,0,5074,1087,0.388184514021214,"little"
"daily",1,0,5074,1087,0.388184514021214,"little"
"dampish",1,0,5074,1087,0.388184514021214,"little"
"darkened",1,0,5074,1087,0.388184514021214,"little"
"dart",1,0,5074,1087,0.388184514021214,"little"
"dazed",1,0,5074,1087,0.388184514021214,"little"
"deadly",1,0,5074,1087,0.388184514021214,"little"
"debauched",1,0,5074,1087,0.388184514021214,"little"
"deceitful",1,0,5074,1087,0.388184514021214,"little"
"decorated",1,0,5074,1087,0.388184514021214,"little"
"decorative",1,0,5074,1087,0.388184514021214,"little"
"deep",1,0,5074,1087,0.388184514021214,"little"
"dejected",1,0,5074,1087,0.388184514021214,"little"
"delighted",1,0,5074,1087,0.388184514021214,"little"
"demanding",1,0,5074,1087,0.388184514021214,"little"
"democratic",1,0,5074,1087,0.388184514021214,"little"
"dense",1,0,5074,1087,0.388184514021214,"little"
"desolate",1,0,5074,1087,0.388184514021214,"little"
"desolate-looking",1,0,5074,1087,0.388184514021214,"little"
"despairing",1,0,5074,1087,0.388184514021214,"little"
"destructive",1,0,5074,1087,0.388184514021214,"little"
"develop",1,0,5074,1087,0.388184514021214,"little"
"dewy-eyed",1,0,5074,1087,0.388184514021214,"little"
"difficult",1,0,5074,1087,0.388184514021214,"little"
"dip-shit",1,0,5074,1087,0.388184514021214,"little"
"dirty-nailed",1,0,5074,1087,0.388184514021214,"little"
"dirty-nosed",1,0,5074,1087,0.388184514021214,"little"
"disarming",1,0,5074,1087,0.388184514021214,"little"
"discomfited",1,0,5074,1087,0.388184514021214,"little"
"discontented",1,0,5074,1087,0.388184514021214,"little"
"discouraged",1,0,5074,1087,0.388184514021214,"little"
"diseased",1,0,5074,1087,0.388184514021214,"little"
"disloyal",1,0,5074,1087,0.388184514021214,"little"
"divert",1,0,5074,1087,0.388184514021214,"little"
"diverting",1,0,5074,1087,0.388184514021214,"little"
"divine",1,0,5074,1087,0.388184514021214,"little"
"dogmatic",1,0,5074,1087,0.388184514021214,"little"
"dopey",1,0,5074,1087,0.388184514021214,"little"
"doubtful",1,0,5074,1087,0.388184514021214,"little"
"draughty",1,0,5074,1087,0.388184514021214,"little"
"drowsy",1,0,5074,1087,0.388184514021214,"little"
"dubious",1,0,5074,1087,0.388184514021214,"little"
"ducky",1,0,5074,1087,0.388184514021214,"little"
"dumb",1,0,5074,1087,0.388184514021214,"little"
"dutiful",1,0,5074,1087,0.388184514021214,"little"
"dwarfish",1,0,5074,1087,0.388184514021214,"little"
"dying",1,0,5074,1087,0.388184514021214,"little"
"earnest",1,0,5074,1087,0.388184514021214,"little"
